,id,date,team1,team2,toss_winner,winner,inning,over,batting_team,bowling_team,field,D/L,eliminator?,total_runs_y,cum_total,cum_wicket
1458,1254063,2021-04-14,5,7,7,5,2,15.3,7,5,1,0,0,143,112,2
1459,1254063,2021-04-14,5,7,7,5,2,15.4,7,5,1,0,0,143,112,2
1460,1254063,2021-04-14,5,7,7,5,2,15.5,7,5,1,0,0,143,114,2
1461,1254063,2021-04-14,5,7,7,5,2,15.6,7,5,1,0,0,143,115,2
1462,1254063,2021-04-14,5,7,7,5,2,16.1,7,5,1,0,0,143,115,3
1463,1254063,2021-04-14,5,7,7,5,2,16.2,7,5,1,0,0,143,115,4
1464,1254063,2021-04-14,5,7,7,5,2,16.3,7,5,1,0,0,143,115,4
1465,1254063,2021-04-14,5,7,7,5,2,16.4,7,5,1,0,0,143,116,4
1466,1254063,2021-04-14,5,7,7,5,2,16.5,7,5,1,0,0,143,116,4
1467,1254063,2021-04-14,5,7,7,5,2,16.6,7,5,1,0,0,143,116,5
1468,1254063,2021-04-14,5,7,7,5,2,17.1,7,5,1,0,0,143,117,5
1469,1254063,2021-04-14,5,7,7,5,2,17.2,7,5,1,0,0,143,118,5
1470,1254063,2021-04-14,5,7,7,5,2,17.3,7,5,1,0,0,143,119,5
1471,1254063,2021-04-14,5,7,7,5,2,17.4,7,5,1,0,0,143,120,5
1472,1254063,2021-04-14,5,7,7,5,2,17.5,7,5,1,0,0,143,122,5
1473,1254063,2021-04-14,5,7,7,5,2,17.6,7,5,1,0,0,143,123,5
1474,1254063,2021-04-14,5,7,7,5,2,17.7,7,5,1,0,0,143,123,6
1475,1254063,2021-04-14,5,7,7,5,2,18.1,7,5,1,0,0,143,129,6
1476,1254063,2021-04-14,5,7,7,5,2,18.2,7,5,1,0,0,143,130,6
1477,1254063,2021-04-14,5,7,7,5,2,18.3,7,5,1,0,0,143,130,7
1478,1254063,2021-04-14,5,7,7,5,2,18.4,7,5,1,0,0,143,132,7
1479,1254063,2021-04-14,5,7,7,5,2,18.5,7,5,1,0,0,143,134,7
1480,1254063,2021-04-14,5,7,7,5,2,18.6,7,5,1,0,0,143,134,7
1481,1254063,2021-04-14,5,7,7,5,2,19.1,7,5,1,0,0,143,135,7
1482,1254063,2021-04-14,5,7,7,5,2,19.2,7,5,1,0,0,143,137,7
1483,1254063,2021-04-14,5,7,7,5,2,19.3,7,5,1,0,0,143,142,7
1484,1254063,2021-04-14,5,7,7,5,2,19.4,7,5,1,0,0,143,142,7
1485,1254063,2021-04-14,5,7,7,5,2,19.5,7,5,1,0,0,143,142,8
1486,1254063,2021-04-14,5,7,7,5,2,19.6,7,5,1,0,0,143,142,9
1487,1254063,2021-04-14,5,7,7,5,2,19.7,7,5,1,0,0,143,143,9
1488,1254064,2021-04-15,6,10,10,10,1,0.1,6,10,1,0,0,147,0,0
1489,1254064,2021-04-15,6,10,10,10,1,0.2,6,10,1,0,0,147,0,0
1490,1254064,2021-04-15,6,10,10,10,1,0.3,6,10,1,0,0,147,1,0
1491,1254064,2021-04-15,6,10,10,10,1,0.4,6,10,1,0,0,147,1,0
1492,1254064,2021-04-15,6,10,10,10,1,0.5,6,10,1,0,0,147,1,0
1493,1254064,2021-04-15,6,10,10,10,1,0.6,6,10,1,0,0,147,2,0
1494,1254064,2021-04-15,6,10,10,10,1,1.1,6,10,1,0,0,147,3,0
1495,1254064,2021-04-15,6,10,10,10,1,1.2,6,10,1,0,0,147,4,0
1496,1254064,2021-04-15,6,10,10,10,1,1.3,6,10,1,0,0,147,4,0
1497,1254064,2021-04-15,6,10,10,10,1,1.4,6,10,1,0,0,147,4,0
1498,1254064,2021-04-15,6,10,10,10,1,1.5,6,10,1,0,0,147,5,0
1499,1254064,2021-04-15,6,10,10,10,1,1.6,6,10,1,0,0,147,5,1
1500,1254064,2021-04-15,6,10,10,10,1,2.1,6,10,1,0,0,147,9,1
1501,1254064,2021-04-15,6,10,10,10,1,2.2,6,10,1,0,0,147,10,1
1502,1254064,2021-04-15,6,10,10,10,1,2.3,6,10,1,0,0,147,11,1
1503,1254064,2021-04-15,6,10,10,10,1,2.4,6,10,1,0,0,147,12,1
1504,1254064,2021-04-15,6,10,10,10,1,2.5,6,10,1,0,0,147,12,1
1505,1254064,2021-04-15,6,10,10,10,1,2.6,6,10,1,0,0,147,16,1
1506,1254064,2021-04-15,6,10,10,10,1,3.1,6,10,1,0,0,147,16,2
1507,1254064,2021-04-15,6,10,10,10,1,3.2,6,10,1,0,0,147,16,2
1508,1254064,2021-04-15,6,10,10,10,1,3.3,6,10,1,0,0,147,20,2
1509,1254064,2021-04-15,6,10,10,10,1,3.4,6,10,1,0,0,147,20,2
1510,1254064,2021-04-15,6,10,10,10,1,3.5,6,10,1,0,0,147,20,2
1511,1254064,2021-04-15,6,10,10,10,1,3.6,6,10,1,0,0,147,20,2
1512,1254064,2021-04-15,6,10,10,10,1,4.1,6,10,1,0,0,147,22,2
1513,1254064,2021-04-15,6,10,10,10,1,4.2,6,10,1,0,0,147,23,2
1514,1254064,2021-04-15,6,10,10,10,1,4.3,6,10,1,0,0,147,24,2
1515,1254064,2021-04-15,6,10,10,10,1,4.4,6,10,1,0,0,147,26,2
1516,1254064,2021-04-15,6,10,10,10,1,4.5,6,10,1,0,0,147,30,2
1517,1254064,2021-04-15,6,10,10,10,1,4.6,6,10,1,0,0,147,31,2
1518,1254064,2021-04-15,6,10,10,10,1,4.7,6,10,1,0,0,147,31,2
1519,1254064,2021-04-15,6,10,10,10,1,5.1,6,10,1,0,0,147,35,2
1520,1254064,2021-04-15,6,10,10,10,1,5.2,6,10,1,0,0,147,35,2
1521,1254064,2021-04-15,6,10,10,10,1,5.3,6,10,1,0,0,147,36,2
1522,1254064,2021-04-15,6,10,10,10,1,5.4,6,10,1,0,0,147,36,2
1523,1254064,2021-04-15,6,10,10,10,1,5.5,6,10,1,0,0,147,36,3
1524,1254064,2021-04-15,6,10,10,10,1,5.6,6,10,1,0,0,147,36,3
1525,1254064,2021-04-15,6,10,10,10,1,6.1,6,10,1,0,0,147,37,3
1526,1254064,2021-04-15,6,10,10,10,1,6.2,6,10,1,0,0,147,37,3
1527,1254064,2021-04-15,6,10,10,10,1,6.3,6,10,1,0,0,147,37,3
1528,1254064,2021-04-15,6,10,10,10,1,6.4,6,10,1,0,0,147,37,3
1529,1254064,2021-04-15,6,10,10,10,1,6.5,6,10,1,0,0,147,37,4
1530,1254064,2021-04-15,6,10,10,10,1,6.6,6,10,1,0,0,147,37,4
1531,1254064,2021-04-15,6,10,10,10,1,7.1,6,10,1,0,0,147,38,4
1532,1254064,2021-04-15,6,10,10,10,1,7.2,6,10,1,0,0,147,42,4
1533,1254064,2021-04-15,6,10,10,10,1,7.3,6,10,1,0,0,147,42,4
1534,1254064,2021-04-15,6,10,10,10,1,7.4,6,10,1,0,0,147,46,4
1535,1254064,2021-04-15,6,10,10,10,1,7.5,6,10,1,0,0,147,46,4
1536,1254064,2021-04-15,6,10,10,10,1,7.6,6,10,1,0,0,147,46,4
1537,1254064,2021-04-15,6,10,10,10,1,8.1,6,10,1,0,0,147,50,4
1538,1254064,2021-04-15,6,10,10,10,1,8.2,6,10,1,0,0,147,51,4
1539,1254064,2021-04-15,6,10,10,10,1,8.3,6,10,1,0,0,147,51,4
1540,1254064,2021-04-15,6,10,10,10,1,8.4,6,10,1,0,0,147,52,4
1541,1254064,2021-04-15,6,10,10,10,1,8.5,6,10,1,0,0,147,53,4
1542,1254064,2021-04-15,6,10,10,10,1,8.6,6,10,1,0,0,147,53,4
1543,1254064,2021-04-15,6,10,10,10,1,8.7,6,10,1,0,0,147,54,4
1544,1254064,2021-04-15,6,10,10,10,1,9.1,6,10,1,0,0,147,55,4
1545,1254064,2021-04-15,6,10,10,10,1,9.2,6,10,1,0,0,147,55,4
1546,1254064,2021-04-15,6,10,10,10,1,9.3,6,10,1,0,0,147,55,4
1547,1254064,2021-04-15,6,10,10,10,1,9.4,6,10,1,0,0,147,55,4
1548,1254064,2021-04-15,6,10,10,10,1,9.5,6,10,1,0,0,147,56,4
1549,1254064,2021-04-15,6,10,10,10,1,9.6,6,10,1,0,0,147,57,4
1550,1254064,2021-04-15,6,10,10,10,1,10.1,6,10,1,0,0,147,61,4
1551,1254064,2021-04-15,6,10,10,10,1,10.2,6,10,1,0,0,147,65,4
1552,1254064,2021-04-15,6,10,10,10,1,10.3,6,10,1,0,0,147,69,4
1553,1254064,2021-04-15,6,10,10,10,1,10.4,6,10,1,0,0,147,71,4
1554,1254064,2021-04-15,6,10,10,10,1,10.5,6,10,1,0,0,147,73,4
1555,1254064,2021-04-15,6,10,10,10,1,10.6,6,10,1,0,0,147,77,4
1556,1254064,2021-04-15,6,10,10,10,1,11.1,6,10,1,0,0,147,78,4
1557,1254064,2021-04-15,6,10,10,10,1,11.2,6,10,1,0,0,147,78,4
1558,1254064,2021-04-15,6,10,10,10,1,11.3,6,10,1,0,0,147,79,4
1559,1254064,2021-04-15,6,10,10,10,1,11.4,6,10,1,0,0,147,80,4
1560,1254064,2021-04-15,6,10,10,10,1,11.5,6,10,1,0,0,147,81,4
1561,1254064,2021-04-15,6,10,10,10,1,11.6,6,10,1,0,0,147,81,4
1562,1254064,2021-04-15,6,10,10,10,1,11.7,6,10,1,0,0,147,85,4
1563,1254064,2021-04-15,6,10,10,10,1,12.1,6,10,1,0,0,147,86,4
1564,1254064,2021-04-15,6,10,10,10,1,12.2,6,10,1,0,0,147,87,4
1565,1254064,2021-04-15,6,10,10,10,1,12.3,6,10,1,0,0,147,88,4
1566,1254064,2021-04-15,6,10,10,10,1,12.4,6,10,1,0,0,147,88,5
1567,1254064,2021-04-15,6,10,10,10,1,12.5,6,10,1,0,0,147,92,5
1568,1254064,2021-04-15,6,10,10,10,1,12.6,6,10,1,0,0,147,93,5
1569,1254064,2021-04-15,6,10,10,10,1,13.1,6,10,1,0,0,147,93,5
1570,1254064,2021-04-15,6,10,10,10,1,13.2,6,10,1,0,0,147,93,5
1571,1254064,2021-04-15,6,10,10,10,1,13.3,6,10,1,0,0,147,93,5
1572,1254064,2021-04-15,6,10,10,10,1,13.4,6,10,1,0,0,147,94,5
1573,1254064,2021-04-15,6,10,10,10,1,13.5,6,10,1,0,0,147,95,5
1574,1254064,2021-04-15,6,10,10,10,1,13.6,6,10,1,0,0,147,95,5
1575,1254064,2021-04-15,6,10,10,10,1,14.1,6,10,1,0,0,147,95,5
1576,1254064,2021-04-15,6,10,10,10,1,14.2,6,10,1,0,0,147,99,5
1577,1254064,2021-04-15,6,10,10,10,1,14.3,6,10,1,0,0,147,100,5
1578,1254064,2021-04-15,6,10,10,10,1,14.4,6,10,1,0,0,147,100,5
1579,1254064,2021-04-15,6,10,10,10,1,14.5,6,10,1,0,0,147,100,6
1580,1254064,2021-04-15,6,10,10,10,1,14.6,6,10,1,0,0,147,102,6
1581,1254064,2021-04-15,6,10,10,10,1,15.1,6,10,1,0,0,147,103,6
1582,1254064,2021-04-15,6,10,10,10,1,15.2,6,10,1,0,0,147,104,6
1583,1254064,2021-04-15,6,10,10,10,1,15.3,6,10,1,0,0,147,104,6
1584,1254064,2021-04-15,6,10,10,10,1,15.4,6,10,1,0,0,147,104,6
1585,1254064,2021-04-15,6,10,10,10,1,15.5,6,10,1,0,0,147,105,6
1586,1254064,2021-04-15,6,10,10,10,1,15.6,6,10,1,0,0,147,107,6
1587,1254064,2021-04-15,6,10,10,10,1,16.1,6,10,1,0,0,147,111,6
1588,1254064,2021-04-15,6,10,10,10,1,16.2,6,10,1,0,0,147,112,6
1589,1254064,2021-04-15,6,10,10,10,1,16.3,6,10,1,0,0,147,112,6
1590,1254064,2021-04-15,6,10,10,10,1,16.4,6,10,1,0,0,147,114,6
1591,1254064,2021-04-15,6,10,10,10,1,16.5,6,10,1,0,0,147,114,6
1592,1254064,2021-04-15,6,10,10,10,1,16.6,6,10,1,0,0,147,115,6
1593,1254064,2021-04-15,6,10,10,10,1,17.1,6,10,1,0,0,147,116,6
1594,1254064,2021-04-15,6,10,10,10,1,17.2,6,10,1,0,0,147,120,6
1595,1254064,2021-04-15,6,10,10,10,1,17.3,6,10,1,0,0,147,121,6
1596,1254064,2021-04-15,6,10,10,10,1,17.4,6,10,1,0,0,147,122,6
1597,1254064,2021-04-15,6,10,10,10,1,17.5,6,10,1,0,0,147,123,6
1598,1254064,2021-04-15,6,10,10,10,1,17.6,6,10,1,0,0,147,124,6
1599,1254064,2021-04-15,6,10,10,10,1,18.1,6,10,1,0,0,147,128,6
1600,1254064,2021-04-15,6,10,10,10,1,18.2,6,10,1,0,0,147,128,7
1601,1254064,2021-04-15,6,10,10,10,1,18.3,6,10,1,0,0,147,132,7
1602,1254064,2021-04-15,6,10,10,10,1,18.4,6,10,1,0,0,147,132,7
1603,1254064,2021-04-15,6,10,10,10,1,18.5,6,10,1,0,0,147,134,7
1604,1254064,2021-04-15,6,10,10,10,1,18.6,6,10,1,0,0,147,135,7
1605,1254064,2021-04-15,6,10,10,10,1,18.7,6,10,1,0,0,147,136,8
1606,1254064,2021-04-15,6,10,10,10,1,19.1,6,10,1,0,0,147,137,8
1607,1254064,2021-04-15,6,10,10,10,1,19.2,6,10,1,0,0,147,138,8
1608,1254064,2021-04-15,6,10,10,10,1,19.3,6,10,1,0,0,147,139,8
1609,1254064,2021-04-15,6,10,10,10,1,19.4,6,10,1,0,0,147,141,8
1610,1254064,2021-04-15,6,10,10,10,1,19.5,6,10,1,0,0,147,145,8
1611,1254064,2021-04-15,6,10,10,10,1,19.6,6,10,1,0,0,147,147,8
1612,1254064,2021-04-15,6,10,10,10,2,0.1,10,6,1,0,0,150,0,0
1613,1254064,2021-04-15,6,10,10,10,2,0.2,10,6,1,0,0,150,0,0
1614,1254064,2021-04-15,6,10,10,10,2,0.3,10,6,1,0,0,150,1,0
1615,1254064,2021-04-15,6,10,10,10,2,0.4,10,6,1,0,0,150,1,0
1616,1254064,2021-04-15,6,10,10,10,2,0.5,10,6,1,0,0,150,2,0
1617,1254064,2021-04-15,6,10,10,10,2,0.6,10,6,1,0,0,150,3,0
1618,1254064,2021-04-15,6,10,10,10,2,1.1,10,6,1,0,0,150,4,0
1619,1254064,2021-04-15,6,10,10,10,2,1.2,10,6,1,0,0,150,4,0
1620,1254064,2021-04-15,6,10,10,10,2,1.3,10,6,1,0,0,150,4,0
1621,1254064,2021-04-15,6,10,10,10,2,1.4,10,6,1,0,0,150,4,0
1622,1254064,2021-04-15,6,10,10,10,2,1.5,10,6,1,0,0,150,4,0
1623,1254064,2021-04-15,6,10,10,10,2,1.6,10,6,1,0,0,150,5,0
1624,1254064,2021-04-15,6,10,10,10,2,2.1,10,6,1,0,0,150,5,0
1625,1254064,2021-04-15,6,10,10,10,2,2.2,10,6,1,0,0,150,9,0
1626,1254064,2021-04-15,6,10,10,10,2,2.3,10,6,1,0,0,150,13,0
1627,1254064,2021-04-15,6,10,10,10,2,2.4,10,6,1,0,0,150,13,1
1628,1254064,2021-04-15,6,10,10,10,2,2.5,10,6,1,0,0,150,13,1
1629,1254064,2021-04-15,6,10,10,10,2,2.6,10,6,1,0,0,150,13,2
1630,1254064,2021-04-15,6,10,10,10,2,3.1,10,6,1,0,0,150,17,2
1631,1254064,2021-04-15,6,10,10,10,2,3.2,10,6,1,0,0,150,17,2
1632,1254064,2021-04-15,6,10,10,10,2,3.3,10,6,1,0,0,150,17,3
1633,1254064,2021-04-15,6,10,10,10,2,3.4,10,6,1,0,0,150,18,3
1634,1254064,2021-04-15,6,10,10,10,2,3.5,10,6,1,0,0,150,18,3
1635,1254064,2021-04-15,6,10,10,10,2,3.6,10,6,1,0,0,150,18,3
1636,1254064,2021-04-15,6,10,10,10,2,4.1,10,6,1,0,0,150,19,3
1637,1254064,2021-04-15,6,10,10,10,2,4.2,10,6,1,0,0,150,19,3
1638,1254064,2021-04-15,6,10,10,10,2,4.3,10,6,1,0,0,150,20,3
1639,1254064,2021-04-15,6,10,10,10,2,4.4,10,6,1,0,0,150,20,3
1640,1254064,2021-04-15,6,10,10,10,2,4.5,10,6,1,0,0,150,20,3
1641,1254064,2021-04-15,6,10,10,10,2,4.6,10,6,1,0,0,150,21,3
1642,1254064,2021-04-15,6,10,10,10,2,5.1,10,6,1,0,0,150,21,3
1643,1254064,2021-04-15,6,10,10,10,2,5.2,10,6,1,0,0,150,25,3
1644,1254064,2021-04-15,6,10,10,10,2,5.3,10,6,1,0,0,150,25,3
1645,1254064,2021-04-15,6,10,10,10,2,5.4,10,6,1,0,0,150,25,3
1646,1254064,2021-04-15,6,10,10,10,2,5.5,10,6,1,0,0,150,25,3
1647,1254064,2021-04-15,6,10,10,10,2,5.6,10,6,1,0,0,150,26,3
1648,1254064,2021-04-15,6,10,10,10,2,6.1,10,6,1,0,0,150,26,3
1649,1254064,2021-04-15,6,10,10,10,2,6.2,10,6,1,0,0,150,26,3
1650,1254064,2021-04-15,6,10,10,10,2,6.3,10,6,1,0,0,150,27,3
1651,1254064,2021-04-15,6,10,10,10,2,6.4,10,6,1,0,0,150,28,3
1652,1254064,2021-04-15,6,10,10,10,2,6.5,10,6,1,0,0,150,30,3
1653,1254064,2021-04-15,6,10,10,10,2,6.6,10,6,1,0,0,150,31,3
1654,1254064,2021-04-15,6,10,10,10,2,7.1,10,6,1,0,0,150,35,3
1655,1254064,2021-04-15,6,10,10,10,2,7.2,10,6,1,0,0,150,36,3
1656,1254064,2021-04-15,6,10,10,10,2,7.3,10,6,1,0,0,150,36,3
1657,1254064,2021-04-15,6,10,10,10,2,7.4,10,6,1,0,0,150,36,4
1658,1254064,2021-04-15,6,10,10,10,2,7.5,10,6,1,0,0,150,36,4
1659,1254064,2021-04-15,6,10,10,10,2,7.6,10,6,1,0,0,150,36,4
1660,1254064,2021-04-15,6,10,10,10,2,8.1,10,6,1,0,0,150,37,4
1661,1254064,2021-04-15,6,10,10,10,2,8.2,10,6,1,0,0,150,38,4
1662,1254064,2021-04-15,6,10,10,10,2,8.3,10,6,1,0,0,150,38,4
1663,1254064,2021-04-15,6,10,10,10,2,8.4,10,6,1,0,0,150,39,4
1664,1254064,2021-04-15,6,10,10,10,2,8.5,10,6,1,0,0,150,40,4
1665,1254064,2021-04-15,6,10,10,10,2,8.6,10,6,1,0,0,150,41,4
1666,1254064,2021-04-15,6,10,10,10,2,9.1,10,6,1,0,0,150,42,4
1667,1254064,2021-04-15,6,10,10,10,2,9.2,10,6,1,0,0,150,42,5
1668,1254064,2021-04-15,6,10,10,10,2,9.3,10,6,1,0,0,150,43,5
1669,1254064,2021-04-15,6,10,10,10,2,9.4,10,6,1,0,0,150,47,5
1670,1254064,2021-04-15,6,10,10,10,2,9.5,10,6,1,0,0,150,51,5
1671,1254064,2021-04-15,6,10,10,10,2,9.6,10,6,1,0,0,150,52,5
1672,1254064,2021-04-15,6,10,10,10,2,10.1,10,6,1,0,0,150,53,5
1673,1254064,2021-04-15,6,10,10,10,2,10.2,10,6,1,0,0,150,54,5
1674,1254064,2021-04-15,6,10,10,10,2,10.3,10,6,1,0,0,150,54,5
1675,1254064,2021-04-15,6,10,10,10,2,10.4,10,6,1,0,0,150,54,5
1676,1254064,2021-04-15,6,10,10,10,2,10.5,10,6,1,0,0,150,55,5
1677,1254064,2021-04-15,6,10,10,10,2,10.6,10,6,1,0,0,150,56,5
1678,1254064,2021-04-15,6,10,10,10,2,11.1,10,6,1,0,0,150,57,5
1679,1254064,2021-04-15,6,10,10,10,2,11.2,10,6,1,0,0,150,57,5
1680,1254064,2021-04-15,6,10,10,10,2,11.3,10,6,1,0,0,150,57,5
1681,1254064,2021-04-15,6,10,10,10,2,11.4,10,6,1,0,0,150,57,5
1682,1254064,2021-04-15,6,10,10,10,2,11.5,10,6,1,0,0,150,57,5
1683,1254064,2021-04-15,6,10,10,10,2,11.6,10,6,1,0,0,150,58,5
1684,1254064,2021-04-15,6,10,10,10,2,11.7,10,6,1,0,0,150,58,5
1685,1254064,2021-04-15,6,10,10,10,2,12.1,10,6,1,0,0,150,59,5
1686,1254064,2021-04-15,6,10,10,10,2,12.2,10,6,1,0,0,150,63,5
1687,1254064,2021-04-15,6,10,10,10,2,12.3,10,6,1,0,0,150,67,5
1688,1254064,2021-04-15,6,10,10,10,2,12.4,10,6,1,0,0,150,71,5
1689,1254064,2021-04-15,6,10,10,10,2,12.5,10,6,1,0,0,150,72,5
1690,1254064,2021-04-15,6,10,10,10,2,12.6,10,6,1,0,0,150,73,5
1691,1254064,2021-04-15,6,10,10,10,2,13.1,10,6,1,0,0,150,74,5
1692,1254064,2021-04-15,6,10,10,10,2,13.2,10,6,1,0,0,150,75,5
1693,1254064,2021-04-15,6,10,10,10,2,13.3,10,6,1,0,0,150,79,5
1694,1254064,2021-04-15,6,10,10,10,2,13.4,10,6,1,0,0,150,80,5
1695,1254064,2021-04-15,6,10,10,10,2,13.5,10,6,1,0,0,150,81,5
1696,1254064,2021-04-15,6,10,10,10,2,13.6,10,6,1,0,0,150,85,5
1697,1254064,2021-04-15,6,10,10,10,2,14.1,10,6,1,0,0,150,86,5
1698,1254064,2021-04-15,6,10,10,10,2,14.2,10,6,1,0,0,150,88,5
1699,1254064,2021-04-15,6,10,10,10,2,14.3,10,6,1,0,0,150,89,5
1700,1254064,2021-04-15,6,10,10,10,2,14.4,10,6,1,0,0,150,90,5
1701,1254064,2021-04-15,6,10,10,10,2,14.5,10,6,1,0,0,150,90,6
1702,1254064,2021-04-15,6,10,10,10,2,14.6,10,6,1,0,0,150,90,6
1703,1254064,2021-04-15,6,10,10,10,2,15.1,10,6,1,0,0,150,91,6
1704,1254064,2021-04-15,6,10,10,10,2,15.2,10,6,1,0,0,150,92,6
1705,1254064,2021-04-15,6,10,10,10,2,15.3,10,6,1,0,0,150,98,6
1706,1254064,2021-04-15,6,10,10,10,2,15.4,10,6,1,0,0,150,104,6
1707,1254064,2021-04-15,6,10,10,10,2,15.5,10,6,1,0,0,150,104,7
1708,1254064,2021-04-15,6,10,10,10,2,15.6,10,6,1,0,0,150,105,7
1709,1254064,2021-04-15,6,10,10,10,2,16.1,10,6,1,0,0,150,106,7
1710,1254064,2021-04-15,6,10,10,10,2,16.2,10,6,1,0,0,150,106,7
1711,1254064,2021-04-15,6,10,10,10,2,16.3,10,6,1,0,0,150,112,7
1712,1254064,2021-04-15,6,10,10,10,2,16.4,10,6,1,0,0,150,112,7
1713,1254064,2021-04-15,6,10,10,10,2,16.5,10,6,1,0,0,150,113,7
1714,1254064,2021-04-15,6,10,10,10,2,16.6,10,6,1,0,0,150,114,7
1715,1254064,2021-04-15,6,10,10,10,2,17.1,10,6,1,0,0,150,115,7
1716,1254064,2021-04-15,6,10,10,10,2,17.2,10,6,1,0,0,150,116,7
1717,1254064,2021-04-15,6,10,10,10,2,17.3,10,6,1,0,0,150,117,7
1718,1254064,2021-04-15,6,10,10,10,2,17.4,10,6,1,0,0,150,119,7
1719,1254064,2021-04-15,6,10,10,10,2,17.5,10,6,1,0,0,150,120,7
1720,1254064,2021-04-15,6,10,10,10,2,17.6,10,6,1,0,0,150,121,7
1721,1254064,2021-04-15,6,10,10,10,2,18.1,10,6,1,0,0,150,127,7
1722,1254064,2021-04-15,6,10,10,10,2,18.2,10,6,1,0,0,150,127,7
1723,1254064,2021-04-15,6,10,10,10,2,18.3,10,6,1,0,0,150,127,7
1724,1254064,2021-04-15,6,10,10,10,2,18.4,10,6,1,0,0,150,129,7
1725,1254064,2021-04-15,6,10,10,10,2,18.5,10,6,1,0,0,150,135,7
1726,1254064,2021-04-15,6,10,10,10,2,18.6,10,6,1,0,0,150,136,7
1727,1254064,2021-04-15,6,10,10,10,2,19.1,10,6,1,0,0,150,138,7
1728,1254064,2021-04-15,6,10,10,10,2,19.2,10,6,1,0,0,150,144,7
1729,1254064,2021-04-15,6,10,10,10,2,19.3,10,6,1,0,0,150,144,7
1730,1254064,2021-04-15,6,10,10,10,2,19.4,10,6,1,0,0,150,150,7
1731,1254065,2021-04-16,8,11,11,11,1,0.1,8,11,1,0,0,106,0,0
1732,1254065,2021-04-16,8,11,11,11,1,0.2,8,11,1,0,0,106,1,0
1733,1254065,2021-04-16,8,11,11,11,1,0.3,8,11,1,0,0,106,1,0
1734,1254065,2021-04-16,8,11,11,11,1,0.4,8,11,1,0,0,106,1,1
1735,1254065,2021-04-16,8,11,11,11,1,0.5,8,11,1,0,0,106,1,1
1736,1254065,2021-04-16,8,11,11,11,1,0.6,8,11,1,0,0,106,2,1
1737,1254065,2021-04-16,8,11,11,11,1,1.1,8,11,1,0,0,106,3,1
1738,1254065,2021-04-16,8,11,11,11,1,1.2,8,11,1,0,0,106,3,1
1739,1254065,2021-04-16,8,11,11,11,1,1.3,8,11,1,0,0,106,3,1
1740,1254065,2021-04-16,8,11,11,11,1,1.4,8,11,1,0,0,106,3,1
1741,1254065,2021-04-16,8,11,11,11,1,1.5,8,11,1,0,0,106,7,1
1742,1254065,2021-04-16,8,11,11,11,1,1.6,8,11,1,0,0,106,7,1
1743,1254065,2021-04-16,8,11,11,11,1,2.1,8,11,1,0,0,106,11,1
1744,1254065,2021-04-16,8,11,11,11,1,2.2,8,11,1,0,0,106,15,1
1745,1254065,2021-04-16,8,11,11,11,1,2.3,8,11,1,0,0,106,15,1
1746,1254065,2021-04-16,8,11,11,11,1,2.4,8,11,1,0,0,106,15,1
1747,1254065,2021-04-16,8,11,11,11,1,2.5,8,11,1,0,0,106,15,2
1748,1254065,2021-04-16,8,11,11,11,1,2.6,8,11,1,0,0,106,16,2
1749,1254065,2021-04-16,8,11,11,11,1,2.7,8,11,1,0,0,106,17,2
1750,1254065,2021-04-16,8,11,11,11,1,3.1,8,11,1,0,0,106,17,2
1751,1254065,2021-04-16,8,11,11,11,1,3.2,8,11,1,0,0,106,17,2
1752,1254065,2021-04-16,8,11,11,11,1,3.3,8,11,1,0,0,106,17,2
1753,1254065,2021-04-16,8,11,11,11,1,3.4,8,11,1,0,0,106,17,2
1754,1254065,2021-04-16,8,11,11,11,1,3.5,8,11,1,0,0,106,18,2
1755,1254065,2021-04-16,8,11,11,11,1,3.6,8,11,1,0,0,106,18,2
1756,1254065,2021-04-16,8,11,11,11,1,4.1,8,11,1,0,0,106,19,2
1757,1254065,2021-04-16,8,11,11,11,1,4.2,8,11,1,0,0,106,19,3
1758,1254065,2021-04-16,8,11,11,11,1,4.3,8,11,1,0,0,106,19,3
1759,1254065,2021-04-16,8,11,11,11,1,4.4,8,11,1,0,0,106,19,4
1760,1254065,2021-04-16,8,11,11,11,1,4.5,8,11,1,0,0,106,19,4
1761,1254065,2021-04-16,8,11,11,11,1,4.6,8,11,1,0,0,106,19,4
1762,1254065,2021-04-16,8,11,11,11,1,5.1,8,11,1,0,0,106,19,4
1763,1254065,2021-04-16,8,11,11,11,1,5.2,8,11,1,0,0,106,23,4
1764,1254065,2021-04-16,8,11,11,11,1,5.3,8,11,1,0,0,106,25,4
1765,1254065,2021-04-16,8,11,11,11,1,5.4,8,11,1,0,0,106,25,4
1766,1254065,2021-04-16,8,11,11,11,1,5.5,8,11,1,0,0,106,25,4
1767,1254065,2021-04-16,8,11,11,11,1,5.6,8,11,1,0,0,106,26,4
1768,1254065,2021-04-16,8,11,11,11,1,6.1,8,11,1,0,0,106,26,4
1769,1254065,2021-04-16,8,11,11,11,1,6.2,8,11,1,0,0,106,26,5
1770,1254065,2021-04-16,8,11,11,11,1,6.3,8,11,1,0,0,106,26,5
1771,1254065,2021-04-16,8,11,11,11,1,6.4,8,11,1,0,0,106,26,5
1772,1254065,2021-04-16,8,11,11,11,1,6.5,8,11,1,0,0,106,26,5
1773,1254065,2021-04-16,8,11,11,11,1,6.6,8,11,1,0,0,106,26,5
